YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,297,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,1814,1807.0,-7.0,0.0,2215,2145.0,-30.0,361.0,338.0,319.0,2556.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3027,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,920,916.0,-4.0,0.0,1701,1656.0,-5.0,281.0,280.0,240.0,2125.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3036,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,55,53.0,-2.0,0.0,852,837.0,-15.0,297.0,284.0,257.0,2402.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,307,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,803,757.0,-6.0,0.0,1629,1608.0,-21.0,326.0,311.0,278.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3097,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1434,1429.0,-5.0,0.0,2258,2254.0,-4.0,324.0,325.0,296.0,2611.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,31,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,906,905.0,-1.0,0.0,1310,1259.0,-11.0,364.0,354.0,331.0,2556.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3101,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,54,49.0,-5.0,0.0,850,842.0,-8.0,296.0,293.0,270.0,2342.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3141,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,947,944.0,-3.0,0.0,1747,1756.0,9.0,300.0,312.0,280.0,2402.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,315,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,605,601.0,-4.0,0.0,1401,1357.0,-4.0,296.0,296.0,269.0,2342.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,32,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,1530,1522.0,-8.0,0.0,2356,2332.0,-24.0,326.0,310.0,289.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3207,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1930,1926.0,-4.0,0.0,2055,2100.0,5.0,85.0,94.0,54.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3263,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1537,1536.0,-1.0,0.0,2042,2024.0,-18.0,185.0,168.0,149.0,1235.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3281,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,932,923.0,-9.0,0.0,1100,1041.0,-19.0,88.0,78.0,53.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,3282,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1400,1403.0,3.0,3.0,1525,1554.0,29.0,85.0,111.0,69.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,340,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,2355,2354.0,-1.0,0.0,750,752.0,2.0,295.0,298.0,258.0,2342.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,383,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,600,551.0,-9.0,0.0,1212,1151.0,-21.0,252.0,240.0,210.0,1744.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,392,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,1430,1419.0,-11.0,0.0,1922,1926.0,4.0,172.0,187.0,150.0,1242.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,4,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,1300,1253.0,-7.0,0.0,2126,2100.0,-26.0,326.0,307.0,279.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,453,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,915,913.0,-2.0,0.0,1419,1410.0,-9.0,184.0,177.0,151.0,1235.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,513,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1542,1538.0,-4.0,0.0,2340,2323.0,-17.0,298.0,285.0,269.0,2402.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,59,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,1113,1124.0,11.0,11.0,1504,1455.0,-9.0,351.0,331.0,310.0,2504.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,613,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1115,1416.0,181.0,181.0,1724,2009.0,165.0,249.0,233.0,202.0,1744.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,658,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,1231,1232.0,1.0,1.0,2020,2029.0,9.0,289.0,297.0,271.0,2342.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,814,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,630,628.0,-2.0,0.0,1428,1425.0,-3.0,298.0,297.0,269.0,2402.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,834,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,745,735.0,-10.0,0.0,1244,1223.0,-21.0,179.0,168.0,152.0,1242.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,938,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,600,555.0,-5.0,0.0,1340,1333.0,-7.0,280.0,278.0,245.0,2125.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,971,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,59,100.0,1.0,1.0,603,552.0,-11.0,184.0,172.0,145.0,1235.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AA,19805,AA,990,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,929,924.0,-5.0,0.0,1646,1629.0,-17.0,257.0,245.0,221.0,1947.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1051,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,800,751.0,-9.0,0.0,931,941.0,10.0,91.0,110.0,61.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1055,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,2110,2109.0,-1.0,0.0,2359,2345.0,-14.0,169.0,156.0,128.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1083,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1300,1604.0,184.0,184.0,1600,1836.0,156.0,180.0,152.0,132.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1109,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,900,850.0,-10.0,0.0,1159,1123.0,-36.0,179.0,153.0,127.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1124,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,600,544.0,-16.0,0.0,833,805.0,-28.0,153.0,141.0,116.0,834.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1127,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,1625,1614.0,-11.0,0.0,1854,1835.0,-19.0,149.0,141.0,113.0,834.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1147,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1500,1457.0,-3.0,0.0,1755,1730.0,-25.0,175.0,153.0,130.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1148,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,825,816.0,-9.0,0.0,1058,1044.0,-14.0,153.0,148.0,115.0,834.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1179,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,800,758.0,-2.0,0.0,1100,1048.0,-12.0,180.0,170.0,136.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1219,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1125,1116.0,-9.0,0.0,1425,1351.0,-34.0,180.0,155.0,129.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1280,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11884,1188402,31884,GEG,"Spokane, WA",WA,Washington,1955,1942.0,-13.0,0.0,2234,2215.0,-19.0,159.0,153.0,123.0,945.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1301,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1732,1722.0,-10.0,0.0,2027,2011.0,-16.0,175.0,169.0,130.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,1315,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,1259,1250.0,-9.0,0.0,1532,1518.0,-14.0,153.0,148.0,116.0,834.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,284,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,600,559.0,-1.0,0.0,1425,1407.0,-18.0,325.0,308.0,279.0,2454.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,286,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,1029,1023.0,-6.0,0.0,1854,1830.0,-24.0,325.0,307.0,285.0,2454.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,288,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,2108,2113.0,5.0,5.0,525,520.0,-5.0,317.0,307.0,279.0,2454.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,310,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,820,818.0,-2.0,0.0,1615,1608.0,-7.0,295.0,290.0,262.0,2288.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,6,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1310,1304.0,-6.0,0.0,2059,2052.0,-7.0,289.0,288.0,263.0,2311.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,AS,19930,AS,807,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,700,655.0,-5.0,0.0,1100,1049.0,-11.0,360.0,354.0,326.0,2556.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,1024,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,700,650.0,-10.0,0.0,1532,1508.0,-24.0,332.0,318.0,291.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,1316,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,2235,2226.0,-9.0,0.0,704,626.0,-38.0,329.0,300.0,281.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,1524,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,1510,1503.0,-7.0,0.0,2341,2329.0,-12.0,331.0,326.0,304.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,1700,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,1145,1140.0,-5.0,0.0,1945,1931.0,-14.0,300.0,291.0,265.0,2343.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,200,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,2110,2102.0,-8.0,0.0,505,446.0,-19.0,295.0,284.0,263.0,2343.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,2010,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,800,751.0,-9.0,0.0,1547,1538.0,-9.0,287.0,287.0,269.0,2330.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,2124,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,2139,2150.0,11.0,11.0,559,600.0,1.0,320.0,310.0,284.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,224,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,800,748.0,-12.0,0.0,1641,1550.0,-51.0,341.0,302.0,281.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,2824,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,600,551.0,-9.0,0.0,1430,1403.0,-27.0,330.0,312.0,286.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,288,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,600,553.0,-7.0,0.0,1429,1427.0,-2.0,329.0,334.0,298.0,2611.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,2924,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,2359,2349.0,-10.0,0.0,832,828.0,-4.0,333.0,339.0,281.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,388,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1304,1301.0,-3.0,0.0,2144,2124.0,-20.0,340.0,323.0,296.0,2611.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,400,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,800,759.0,-1.0,0.0,1605,1541.0,-24.0,305.0,282.0,267.0,2343.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,424,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,1610,1601.0,-9.0,0.0,29,10.0,-19.0,319.0,309.0,289.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,524,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,1257,1251.0,-6.0,0.0,2133,2116.0,-17.0,336.0,325.0,295.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,688,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1105,1054.0,-11.0,0.0,1947,1909.0,-38.0,342.0,315.0,293.0,2611.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,700,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,1535,1531.0,-4.0,0.0,2333,2319.0,-14.0,298.0,288.0,265.0,2343.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,724,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12478,1247805,31703,JFK,"New York, NY",NY,New York,1156,1156.0,0.0,0.0,2037,2006.0,-31.0,341.0,310.0,282.0,2475.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,B6,20409,B6,988,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,2033,2022.0,-11.0,0.0,504,430.0,-34.0,331.0,308.0,287.0,2611.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1045,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1140,1136.0,-4.0,0.0,1443,1407.0,-36.0,183.0,151.0,128.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1049,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1959,2116.0,77.0,77.0,2325,34.0,69.0,146.0,138.0,102.0,862.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1080,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13244,1324402,33244,MEM,"Memphis, TN",TN,Tennessee,1840,1834.0,-6.0,0.0,20,2357.0,-23.0,220.0,203.0,184.0,1619.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1112,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,735,726.0,-9.0,0.0,1310,1255.0,-15.0,215.0,209.0,191.0,1670.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1143,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,850,844.0,-6.0,0.0,1412,1345.0,-27.0,202.0,181.0,164.0,1379.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1194,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1138,1140.0,2.0,2.0,1435,1419.0,-16.0,117.0,99.0,82.0,590.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1287,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1835,2018.0,103.0,103.0,2350,121.0,91.0,195.0,183.0,167.0,1379.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1318,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,700,657.0,-3.0,0.0,1000,951.0,-9.0,120.0,114.0,85.0,590.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1421,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,650,650.0,0.0,0.0,815,809.0,-6.0,85.0,79.0,53.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1434,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,933,924.0,-9.0,0.0,1237,1204.0,-33.0,124.0,100.0,80.0,590.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1483,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1915,1906.0,-9.0,0.0,2214,2150.0,-24.0,119.0,104.0,81.0,590.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1517,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,945,936.0,-9.0,0.0,1504,1431.0,-33.0,199.0,175.0,163.0,1363.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1551,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1959,1949.0,-10.0,0.0,2302,2219.0,-43.0,183.0,150.0,132.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1559,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1730,1740.0,10.0,10.0,1857,1921.0,24.0,87.0,101.0,54.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1647,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1345,1340.0,-5.0,0.0,1640,1615.0,-25.0,115.0,95.0,80.0,590.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1696,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1135,1129.0,-6.0,0.0,1254,1233.0,-21.0,79.0,64.0,42.0,236.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1714,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,925,918.0,-7.0,0.0,1235,1154.0,-41.0,190.0,156.0,126.0,954.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,1715,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1010,1002.0,-8.0,0.0,1145,1122.0,-23.0,95.0,80.0,62.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2004,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1540,1525.0,-15.0,0.0,1906,1837.0,-29.0,146.0,132.0,109.0,862.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2054,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1950,1957.0,7.0,7.0,2118,2136.0,18.0,88.0,99.0,55.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2096,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,1225,1216.0,-9.0,0.0,1809,1737.0,-32.0,224.0,201.0,188.0,1670.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2120,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1612,1604.0,-8.0,0.0,1728,1717.0,-11.0,76.0,73.0,36.0,236.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2154,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,1810,1759.0,-11.0,0.0,2346,2324.0,-22.0,216.0,205.0,192.0,1670.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2198,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1600,1553.0,-7.0,0.0,2139,2114.0,-25.0,219.0,201.0,186.0,1535.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2253,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,650,641.0,-9.0,0.0,805,745.0,-20.0,75.0,64.0,45.0,236.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2267,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1510,1502.0,-8.0,0.0,1635,1639.0,4.0,85.0,97.0,56.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2272,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1200,1154.0,-6.0,0.0,1330,1400.0,30.0,90.0,126.0,67.0,337.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2311,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1735,1740.0,5.0,5.0,2030,2016.0,-14.0,115.0,96.0,75.0,590.0
2024,4,11,13,3,11/13/2024 12:00:00 AM,DL,19790,DL,2350,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1955,1949.0,-6.0,0.0,2110,2045.0,-25.0,75.0,56.0,39.0,236.0
